q_A^-1,two_theta_deg,intensity
1.093000054359436,1.793130239818999,16.566801071166992
1.0950000286102295,1.796411582609057,16.54017448425293
1.097000002861023,1.79969292687224,16.545278549194336
1.0989999771118164,1.8029742726112405,16.54195785522461
1.1010000705718994,1.806255815414848,16.53558349609375
1.1030000448226929,1.8095371641136497,16.5158748626709
1.1050000190734863,1.8128185142963469,16.511350631713867
1.1069999933242798,1.8160998659656324,16.515424728393555
1.1089999675750732,1.8193812191241978,16.531911849975586
1.1110000610351562,1.8226627693612782,16.524751663208008
1.1130000352859497,1.8259441255065727,16.511018753051758
1.1150000095367432,1.8292254831492265,16.477651596069336
1.1169999837875366,1.8325068422919317,16.464693069458008
1.11899995803833,1.8357882029373818,16.448930740356445
1.121000051498413,1.8390697606752564,16.46873664855957
1.1230000257492065,1.8423511243343633,16.459197998046875
1.125,1.845632489504292,16.47303581237793
1.1269999742507935,1.848913856187737,16.48151969909668
1.1290000677108765,1.8521954199747386,16.465791702270508
1.13100004196167,1.8554767896933833,16.444332122802734
1.1330000162124634,1.8587581609336212,16.435754776000977
1.1349999904632568,1.8620395336981466,16.444425582885742
1.1369999647140503,1.8653209079896511,16.438199996948242
1.1390000581741333,1.868602479398632,16.438232421875
1.1410000324249268,1.871883856752265,16.4273738861084
1.1430000066757202,1.8751652356409565,16.41910743713379
1.1449999809265137,1.8784466160673994,16.428617477416992
1.1470000743865967,1.8817281936224561,16.45806121826172
1.1490000486373901,1.8850095771325712,16.459569931030273
1.1510000228881836,1.8882909621885162,16.449270248413086
1.152999997138977,1.8915723487929836,16.4494571685791
1.1549999713897705,1.894853736948667,16.442184448242188
1.1570000648498535,1.898135322246891,16.419559478759766
1.159000039100647,1.9014167135131768,16.409072875976562
1.1610000133514404,1.9046981063387571,16.401437759399414
1.1629999876022339,1.9079795007263256,16.405799865722656
1.165000081062317,1.9112610922675786,16.41105079650879
1.1670000553131104,1.914542489787294,16.417436599731445
1.1690000295639038,1.9178238888770758,16.404884338378906
1.1710000038146973,1.9211052895396168,16.4036865234375
1.1729999780654907,1.9243866917776111,16.398265838623047
1.1750000715255737,1.9276682911832246,16.389305114746094
1.1770000457763672,1.9309496965802972,16.388898849487305
1.1790000200271606,1.9342311035609017,16.402931213378906
1.180999994277954,1.937512512127731,16.39129638671875
